Text,Image
urn:cts:greekLit:tlg0012.tlg001.msA:14.44,"urn:cite:hmt:vaimg.VA181RN-0352@0.171,0.5612,0.37,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:14.45,"urn:cite:hmt:vaimg.VA181RN-0352@0.169,0.5823,0.356,0.024"
urn:cts:greekLit:tlg0012.tlg001.msA:14.46,"urn:cite:hmt:vaimg.VA181RN-0352@0.174,0.6011,0.365,0.0233"
urn:cts:greekLit:tlg0012.tlg001.msA:14.47,"urn:cite:hmt:vaimg.VA181RN-0352@0.171,0.6206,0.382,0.0225"
urn:cts:greekLit:tlg0012.tlg001.msA:14.48,"urn:cite:hmt:vaimg.VA181RN-0352@0.17,0.6364,0.371,0.0285"
urn:cts:greekLit:tlg0012.tlg001.msA:14.49,"urn:cite:hmt:vaimg.VA181RN-0352@0.164,0.6566,0.371,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:14.50,"urn:cite:hmt:vaimg.VA181RN-0352@0.175,0.6769,0.397,0.0263"
urn:cts:greekLit:tlg0012.tlg001.msA:14.51,"urn:cite:hmt:vaimg.VA181VN-0683@0.448,0.2352,0.392,0.0263"
urn:cts:greekLit:tlg0012.tlg001.msA:14.52,"urn:cite:hmt:vaimg.VA181VN-0683@0.446,0.2517,0.405,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:14.53,"urn:cite:hmt:vaimg.VA181VN-0683@0.451,0.2742,0.401,0.0263"
urn:cts:greekLit:tlg0012.tlg001.msA:14.54,"urn:cite:hmt:vaimg.VA181VN-0683@0.452,0.2938,0.396,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:14.55,"urn:cite:hmt:vaimg.VA181VN-0683@0.451,0.3103,0.417,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:14.56,"urn:cite:hmt:vaimg.VA181VN-0683@0.453,0.3343,0.376,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:14.57,"urn:cite:hmt:vaimg.VA181VN-0683@0.455,0.3464,0.385,0.0308"
urn:cts:greekLit:tlg0012.tlg001.msA:14.58,"urn:cite:hmt:vaimg.VA181VN-0683@0.46,0.3696,0.418,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:14.59,"urn:cite:hmt:vaimg.VA181VN-0683@0.46,0.3884,0.409,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:14.60,"urn:cite:hmt:vaimg.VA181VN-0683@0.459,0.4072,0.392,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:14.61,"urn:cite:hmt:vaimg.VA181VN-0683@0.464,0.4252,0.393,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:14.62,"urn:cite:hmt:vaimg.VA181VN-0683@0.453,0.4463,0.399,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:14.63,"urn:cite:hmt:vaimg.VA181VN-0683@0.451,0.4651,0.415,0.0263"
urn:cts:greekLit:tlg0012.tlg001.msA:14.64,"urn:cite:hmt:vaimg.VA181VN-0683@0.46,0.4861,0.417,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:14.65,"urn:cite:hmt:vaimg.VA181VN-0683@0.46,0.5041,0.405,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:14.66,"urn:cite:hmt:vaimg.VA181VN-0683@0.463,0.5229,0.416,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:14.67,"urn:cite:hmt:vaimg.VA181VN-0683@0.463,0.5409,0.406,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:14.68,"urn:cite:hmt:vaimg.VA181VN-0683@0.465,0.5605,0.378,0.024"
urn:cts:greekLit:tlg0012.tlg001.msA:14.69,"urn:cite:hmt:vaimg.VA181VN-0683@0.465,0.5793,0.417,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:14.71,"urn:cite:hmt:vaimg.VA181VN-0683@0.466,0.598,0.418,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:14.72,"urn:cite:hmt:vaimg.VA181VN-0683@0.469,0.6183,0.421,0.024"
urn:cts:greekLit:tlg0012.tlg001.msA:14.73,"urn:cite:hmt:vaimg.VA181VN-0683@0.467,0.6379,0.439,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:14.74,"urn:cite:hmt:vaimg.VA181VN-0683@0.469,0.6582,0.404,0.024"
urn:cts:greekLit:tlg0012.tlg001.msA:14.75,"urn:cite:hmt:vaimg.VA181VN-0683@0.473,0.6777,0.403,0.024"
urn:cts:greekLit:tlg0012.tlg001.msA:14.76,"urn:cite:hmt:vaimg.VA181VN-0683@0.471,0.6942,0.404,0.024"
urn:cts:greekLit:tlg0012.tlg001.msA:14.77,"urn:cite:hmt:vaimg.VA182RN-0353@0.192,0.2096,0.385,0.0361"
urn:cts:greekLit:tlg0012.tlg001.msA:14.78,"urn:cite:hmt:vaimg.VA182RN-0353@0.194,0.2382,0.408,0.0233"
urn:cts:greekLit:tlg0012.tlg001.msA:14.79,"urn:cite:hmt:vaimg.VA182RN-0353@0.197,0.2607,0.423,0.0203"
