Text,Image,Folio
urn:cts:greekLit:tlg5026.msAil.hmt:14.Z1,"urn:cite:hmt:vaimg.VA186VN-0688@0.552,0.3043,0.021,0.012",urn:cite:hmt:msA.186v
urn:cts:greekLit:tlg5026.msAil.hmt:14.Z2,"urn:cite:hmt:vaimg.VA188RN-0359@0.256,0.2915,0.01,0.0068",urn:cite:hmt:msA.188r
